id,datetime,text,retweets
1228499763617599490,Sat Feb 15 02:02:22 +0000 2020,"🗣️Whose streets?
🗣️OUR streets! 
Airline catering workers are putting their bodies on the line to protest poverty in their industry. While airlines like @Delta, @AmericanAir, @AlaskaAir, make BILLIONS, this invisible front-line workforce is struggling to survive. #1job",6
1228499031644459008,Sat Feb 15 01:59:28 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/aOBGFKtdty",0
1228498808541196289,Sat Feb 15 01:58:35 +0000 2020,Guy is a dbag...American Airlines should be equally culpable.. #AmericanAirlines https://t.co/EBIcSbKq76,0
1228498433989922816,Sat Feb 15 01:57:05 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/aLp1oKI0Oc",0
1228498396236992512,Sat Feb 15 01:56:56 +0000 2020,The face of toxic entitlement #AmericanAirlines https://t.co/cmpDEqkIZi,13
1228498294449393664,Sat Feb 15 01:56:32 +0000 2020,"The 800,000+ workers of @LALabor unions stand together with the airline catering workers of @UNITEHERE11. @AmericanAir, your workers deserve respect and dignity! #UnionStrong #1u #LAUnion https://t.co/dAcXIZRBCu",20
1228498119740006400,Sat Feb 15 01:55:50 +0000 2020,Shout out to @AmericanAir for keeping me from seeing my soldier on Valentine’s Day because they wouldn’t hold a flight for him for 5 minutes after they were the reason he was delayed. Your customer service had over an hour wait time &amp; you have hate Twitter accounts. Catch on,2
1228497949979815936,Sat Feb 15 01:55:10 +0000 2020,Love is flying with @AmericanAir from Rio de Janeiro to the world! Happy Valentine’s Day!!! GIG teAAm https://t.co/8fvNherlVh,0
1228497779829485568,Sat Feb 15 01:54:29 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/n9Dd0dtmfk",0
1228497730697338880,Sat Feb 15 01:54:18 +0000 2020,"Reclining your seat on the plane is everyone’s right, not reclining for someone is a courtesy.  I would sit up as a courtesy while everyone is eating, but don’t expect me to sit up the entire time just coz u r too tall; fly business next time!  Life is about choices @AmericanAir",0
1228496980139298816,Sat Feb 15 01:51:19 +0000 2020,Leave it to @AmericanAir to make me late going home 3 times in a row.,0
1228496768373022725,Sat Feb 15 01:50:28 +0000 2020,"To keep this #privacy focused, what do folks think of the surreptitious recording of the punching passenger? I think it was warranted. @AmericanAir did nothing to protect the passenger. Recording helped keeping the attacker and the airlines accountable. https://t.co/fu74QuCADg",0
1228495724029108227,Sat Feb 15 01:46:19 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/xkGyANQgTe",0
1228495336475414528,Sat Feb 15 01:44:47 +0000 2020,"As I arrive at the gate after sprinting from one gate to another, the @AmericanAir attendant asks me “are you trying to give me a heart attack?!” 

No, I am trying to make my connection of 12 minutes y’all figured was appropriate.",0
1228494950381182976,Sat Feb 15 01:43:15 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/UlAehOd1bn",0
1228494857733173249,Sat Feb 15 01:42:53 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/7qKdlowCVt",0
1228493820507017218,Sat Feb 15 01:38:45 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/BDUqdAtgn8",0
1228493498934013953,Sat Feb 15 01:37:29 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/4lnhyWZ7H5",0
1228493058997616643,Sat Feb 15 01:35:44 +0000 2020,"Love this ... little break sitting in the luggage compartment, maybe chatting with his Valentine! Definitely a quiet corner in a busy airport.
#americanairlines #happyvalentinesday… https://t.co/lUVa5Ir1Vu",0
1228492890764083206,Sat Feb 15 01:35:04 +0000 2020,Yes stay away from @AmericanAir never again! https://t.co/PzAN4scEDE,0
1228492771431981056,Sat Feb 15 01:34:35 +0000 2020,The Internet didn't work at all on my @United flight to Phoenix. the return trip on @AmericanAir had screaming fast Internet.  I wonder which one will win my business next time... https://t.co/ZHtuQqGbZh,0
1228492650157924352,Sat Feb 15 01:34:06 +0000 2020,"AMERICAN AIRLINES

Something Special in the Air

@AmericanAir https://t.co/eDCgRnt3F0",0
1228491839369555968,Sat Feb 15 01:30:53 +0000 2020,PLAY ME IN TRICK @AmericanAir,0
1228491831492726784,Sat Feb 15 01:30:51 +0000 2020,Thanks foe the upgrade @AmericanAir https://t.co/4g17AiuLSI,0
1228491424112365568,Sat Feb 15 01:29:14 +0000 2020,"Note to @AmericanAir &amp; @JetBlue 

Don't even think about it 

#RECLINEGATE #recline #NoPermissionNeeded #BTV #BOS #LAX https://t.co/LU5ZiIM20b",0
1228491294009413633,Sat Feb 15 01:28:43 +0000 2020,When you spend thousands of dollars and have status with an airline and they still treat you like shit. So done with @AmericanAir,0
1228490909349707777,Sat Feb 15 01:27:11 +0000 2020,Really @AmericanAir ? He was repeatedly punching her seat https://t.co/ZxkIGsSqMV,0
1228490465873317888,Sat Feb 15 01:25:25 +0000 2020,She tried being nice. It didn’t work. @AmericanAir Your flight attendant gave free booze to the AGRESSOR? Guess I won’t be flying America anytime soon. @delta either.  https://t.co/gcKjeKtSiZ,0
1228489524293955584,Sat Feb 15 01:21:41 +0000 2020,"NOW AT LAX: our procession of airport and hotel workers gathers in Terminal 4. Using the “people’s mic,” we’re telling @AmericanAir that airline catering workers need accessible healthcare now! #RaiseLAX #FastForOurFamilies https://t.co/qfvLOpSKTh",8
1228489103982772225,Sat Feb 15 01:20:01 +0000 2020,"It’s the best when American loses your bag and you lose ~$1,000 on ski school for your kid (who also has to miss out because he has nothing to wear or use). Thanks, @AmericanAir. Continually reminded why you’re the lowest ranked airline in the U.S. 👌🏻.",0
1228488984558391296,Sat Feb 15 01:19:32 +0000 2020,"I'm 6'5, I loathe ppl that recline their seats without asking me first when I have to fly coach. But I don't do what this dumb ass guy did, I just put my knees together so they're jabbing into your back. Ask first ppl. #AmericanAirlines
#FlyingCoach

https://t.co/5oylOQAFva",0
1228488715233878017,Sat Feb 15 01:18:28 +0000 2020,"GIG teAAm wish you all happy Valentine’s Day!!
#GIG_teAAm
#RiodeJaneiro 
@AmericanAir https://t.co/FwDHNRMpIf",0
1228488250378997761,Sat Feb 15 01:16:37 +0000 2020,"NOW AT LAX: our procession of airport and hotel workers gathers in Terminal 4. Using the “people’s mic,” we’re telling @AmericanAir that airline catering workers need accessible healthcare now! #RaiseLAX #FastForOurFamilies https://t.co/hVKBRFMioQ",1
1228488232670810118,Sat Feb 15 01:16:33 +0000 2020,"Hey, everybody!!  Guess what!?!?!  @AmericanAir is DELAYED leaving Cedar Rapids!!!  TWICE THIS WEEK!! Way to go guys!  I should get a free Washington Generals jersey for losing this much!",0
1228487715919998977,Sat Feb 15 01:14:30 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/9fPLmizkfu",0
1228487677097299968,Sat Feb 15 01:14:21 +0000 2020,Come one @AmericanAir..my flight is delayed at LEAST 5 hours and now you're telling me theres no guarantee we will even fly out tonight but you wont know until later? I still have a 3 hr drive after I get back to Ohare!!,1
1228487379800985600,Sat Feb 15 01:13:10 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/cVVpmTBzoN",0
1228487231968612352,Sat Feb 15 01:12:34 +0000 2020,NEWS: @AmericanAir gives an update on the B737 MAX aircraft  https://t.co/sdB6S8WT2q,0
1228487187647254530,Sat Feb 15 01:12:24 +0000 2020,Don’t fly @AmericanAir they will not allow you to recline your seat if a giant baby man throws a fit behind you.,0
1228486654693822464,Sat Feb 15 01:10:17 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/V1nfDcdAt2",0
1228486640127160320,Sat Feb 15 01:10:13 +0000 2020,Beginning to wonder if @AmericanAir exists to waste my time and money. Spent $40 on an Uber to get here on time. What’s your excuse? Thanks for making me miss my connecting flight for the second time in a month.,0
1228486622276194309,Sat Feb 15 01:10:09 +0000 2020,"Yup. It's unconscionable that @AmericanAir feels that a passenger getting physical toward another passenger is not only tolerable, but warranted. That attitude is particularly suspicious since any signs of aggression toward staff are dealt with by police at the gate. https://t.co/djMOrSjnMe",0
1228486218373062656,Sat Feb 15 01:08:33 +0000 2020,"American airline seating in general is a SCOURGE and ABOMINATION on mankind!!  #DeltaCEO 
@Delta  @UnitedAirlines_  @AmericanAir @SouthwestAir @JetBlue",0
1228485093410295809,Sat Feb 15 01:04:05 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/cNE4cV0iht",0
1228484739767701510,Sat Feb 15 01:02:40 +0000 2020,"Just after United Airlines extended its forecasted 737 MAX grounding, American Airlines has followed suit. The American carrier has told that it does not expect the 737 MAX to be back in its schedule until the 18th of August 20. @SouthwestAir @AmericanAir @weareboeingsc #737MAX https://t.co/M2kbJnQri8",2
1228484638101966848,Sat Feb 15 01:02:16 +0000 2020,"If you recline your seat in coach, you are a jerkhole. And I firmly nudged, lightly kicked said miscreants in my @AmericanAir  Platinum days not because I’m an entitled dude (this is not a gender deal) rather bc I hate eating my knees from DFW to SEA.",0
1228484564085100544,Sat Feb 15 01:01:58 +0000 2020,Damm it @AmericanAir    Switch planes AGAIN!    I went from Exit Row to Middle between two 300 lbs guys 🤬.  Why camt you all send an alert when you change planes/ configurations?!,0
1228484284664541184,Sat Feb 15 01:00:52 +0000 2020,"Solidarity with workers fighting for income equality at @AmericanAir. #1job should be enough, but so many workers wages are stagnant as landlords keep jacking up our rents. Up with the wages! Down with the rents!! https://t.co/makn5JlqSc",3
1228484268986437638,Sat Feb 15 01:00:48 +0000 2020,Currently on a plane where the seat rows and windows are slightly off. As in not one row of seats has a window you can see of. YOU HAD ONE JOB @AmericanAir,0
1228483658740359168,Sat Feb 15 00:58:23 +0000 2020,"#1 on the upgrade list...
Crossing my fingers @AmericanAir 
TUCB 😏 https://t.co/jlbEtMy64P",0
1228483509750091776,Sat Feb 15 00:57:47 +0000 2020,"Roses are red. 
Violets are blue.
#1job should be enough
For airline catering workers too! 
@AmericanAir #ValentinesDay https://t.co/F09vr86H1F",8
1228483302954160129,Sat Feb 15 00:56:58 +0000 2020,Phoenix Vice Mayor Betty Guardardo joins airline catering workers to tell @Americanair that no one living in our city should have to choose between their health or feeding their family.  #1job https://t.co/AS6nVCZeDw,6
1228483115145973760,Sat Feb 15 00:56:13 +0000 2020,"""Internet Divided Over Airline Fight, Who Is Right?"" For me. The man is an *ss! A previlaged, whiney, entitled baby. We are raising generations of forever children. @steelersfanOG you did the right thing in recording this guy! Shame on @AmericanAir.
https://t.co/jTJt69zGPK",0
1228482948896362496,Sat Feb 15 00:55:33 +0000 2020,Huge thanks to @AmericanAir! Caught the early flight and made it home for my daughter’s birthday party! https://t.co/pirkLj0VWN,0
1228482812610666496,Sat Feb 15 00:55:01 +0000 2020,"Or, now I’m just spitballing here @AmericanAir, you could give us poor coach shlubs a little more room in the back. Just a thought. https://t.co/Ey7F3iuWXB",0
1228482634965188612,Sat Feb 15 00:54:18 +0000 2020,No way. Another reason I fly @AmericanAir https://t.co/A5VsCvT8TT,8
1228482418002120704,Sat Feb 15 00:53:27 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/qAQMGSvWlF",0
1228482219544588288,Sat Feb 15 00:52:39 +0000 2020,"Awesome. So glad @AmericanAir had to delay my middle flight, board us, and then have ""paperwork issues"" delaying us even more. Still sitting on flight 483 waiting to taxi, knowing there is virtually no chance I make my final connection now.",0
1228482138766368768,Sat Feb 15 00:52:20 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/hEsrOZq3l7",0
1228481976149123072,Sat Feb 15 00:51:41 +0000 2020,Hey @AmericanAir this is my first time flying with you and I’ve been delayed 5 hours. Not for mechanical issues or the weather. This is pretty poor.,0
1228481735660363776,Sat Feb 15 00:50:44 +0000 2020,Dude @AmericanAir easily the best airline that I’ve flown on 10/10 recommend,0
1228481418784673792,Sat Feb 15 00:49:28 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/GEqjLRRESc",0
1228481238979223552,Sat Feb 15 00:48:46 +0000 2020,Why do you only have Main Cabin &amp; Business on flights from CLT to LON?? I understand this route isn’t as popular yet but that’s a price jump from Main to Business!!!! @AmericanAir,0
1228481221639974913,Sat Feb 15 00:48:41 +0000 2020,I am NEVER flying @AmericanAir every again. First multiple delays and now 40 MINUTES waiting for my baggage? I’m Done.,0
1228481133517639685,Sat Feb 15 00:48:20 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/gsTspGTi5i",0
1228480985739776003,Sat Feb 15 00:47:45 +0000 2020,"I'm at American Airlines Flagship Lounge - @americanair in Jamaica, NY https://t.co/wqigGwJoQA",0
1228480534235488256,Sat Feb 15 00:45:58 +0000 2020,"Counterpoint: It appears the ""airline passenger filmed hitting the woman's reclined seat"" could NOT recline their seat so... @AmericanAir #teamnorecline https://t.co/cYjJptu2jH",0
1228480240042663936,Sat Feb 15 00:44:47 +0000 2020,"Update - great work. Moved me to a direct to DFW and inbound by 7:30pm

Thank you @AmericanAir https://t.co/rJ0MVQTCAH",0
1228480229204688903,Sat Feb 15 00:44:45 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/t4AaqtIgBd",0
1228479928523341825,Sat Feb 15 00:43:33 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/5lT6YqS7W5",0
1228479682368151552,Sat Feb 15 00:42:34 +0000 2020,I expect this behavior from shitty @AmericanAir but it’s shocking that it’s coming from @Delta https://t.co/Uq4ZTRgFx9,0
1228479337592045568,Sat Feb 15 00:41:12 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry in flight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/kGGJo16RuH",0
1228479301588119552,Sat Feb 15 00:41:04 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/QSjLiQHINd",1
1228479059463692288,Sat Feb 15 00:40:06 +0000 2020,I will not fly @AmericanAir until you give these workers affix healthcare. https://t.co/5xEhNVJCVg,1
1228478812238815237,Sat Feb 15 00:39:07 +0000 2020,"My followers don’t see me complain about things on social media

No point sharing details, but @AmericanAir, know that you’re 💔 on so many levels

Multiple AA agents made a challenging day even worse unnecessarily 😔

Don’t want a voucher, or a social media apology

Be better",3
1228478603194699777,Sat Feb 15 00:38:17 +0000 2020,"How backwards can you be? Fire her @AmericanAir!!!!! We saw that video. 
American flight attendant reportedly threatened to arrest woman whose seat was punched in viral video

https://t.co/CJ6x7vIk7t",16
1228478444717125632,Sat Feb 15 00:37:39 +0000 2020,Feels so good to be OFF work and going somewhere @AmericanAir  @DFWAirport  headed to @PureMichigan #GrandRapids https://t.co/vkRChQD0BO,0
1228478406565617664,Sat Feb 15 00:37:30 +0000 2020,Lunch at @PHXSkyHarbor in the @AmericanAir terminal #cowboychow #classy #entitlement #gross https://t.co/IqcfaXJZrj,0
1228478309916434432,Sat Feb 15 00:37:07 +0000 2020,I’m eating before I get on my @AmericanAir flight because I found out the meal options are chicken with mushroom sauce or vegetarian chili. I’ve haven’t felt so much hostility from an airline since the Great Sandwich Scandal of 2018 https://t.co/2Y03QmZoQV,0
1228478217918525440,Sat Feb 15 00:36:45 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/rDEpUMEQhX",0
1228477926829690880,Sat Feb 15 00:35:36 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/CAbsQqNeNy",0
1228477464021737472,Sat Feb 15 00:33:46 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/VQjEET0pZm",0
1228477340495183872,Sat Feb 15 00:33:16 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/iMVr33jMov",0
1228476983702622208,Sat Feb 15 00:31:51 +0000 2020,"Hey @AmericanAir, tweeting this from your plane ORD &gt; PHL. @vogelmeansbird got un-checked from PHL &gt; MAN &amp; the app tells us to check in at the airport. This is a problem because we're delayed due to mechanical issue and won't have 45 min to check in b4 flight. halp https://t.co/ftA1hEpWJG",1
1228476499809857536,Sat Feb 15 00:29:56 +0000 2020,"Nearly 16 months since @United's directly employed catering workers won union recognition, the carrier still has not made a wage proposal in contract negotiations. We're out at HNL today to send a message to United, as well as @Delta &amp; @AmericanAir: #1Job Should Be Enough! https://t.co/ybspUX2z8a",5
1228476201167183873,Sat Feb 15 00:28:44 +0000 2020,"The @AmericanAir kerfuffle baffles me. As it stands, seats recline, so you have the right to recline them. Why don't people direct their vitriol at airlines? They should have an unambiguous policy about when reclining is and isn't allowed.",0
1228475880575569920,Sat Feb 15 00:27:28 +0000 2020,Haha remember when @AmericanAir launched a full on smear campaign against @steelersfanOG who literally has severe spinal issues for her videotaping another man who was exacerbating her spinal injury? Yeah ableism sure is fun /s,0
1228475741584666624,Sat Feb 15 00:26:55 +0000 2020,"So a lot of airlines strategically seat you separately from who you’re travelling with as an incentive (I assume) for you to buy seats beside each other. 
Jokes on you @AmericanAir, my bf &amp; I just spent a week together. We need all the space we can get 🙃

#romance #valentinesday",1
1228475570150875137,Sat Feb 15 00:26:14 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/JCdJnTRTxp",0
1228475315736829953,Sat Feb 15 00:25:13 +0000 2020,Did @AmericanAir ban the punching the seat guy or not?,0
1228475311995674624,Sat Feb 15 00:25:13 +0000 2020,This is a lie. @AmericanAir never gets you anywhere quickly. https://t.co/INFqADyuuN,0
1228475156273733635,Sat Feb 15 00:24:35 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/kOnkjQ8pZ2",0
1228475035041566722,Sat Feb 15 00:24:06 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/DFlKTTuDQO",0
1228474628353462274,Sat Feb 15 00:22:30 +0000 2020,The recliner debate.. #AmericanAirlines Old dude did nothing wrong.. That lady was clearly being annoying.. like I get it your seat reclines you realize he has an emergency seat exit meaning he couldn’t recline he looks like a big dude chivalry isn’t dead common decency is..,0
1228474271254618112,Sat Feb 15 00:21:04 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/4dIYYGxwGa",3
1228474148696948736,Sat Feb 15 00:20:35 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/f4NtLNHalC",0
1228474140413308929,Sat Feb 15 00:20:33 +0000 2020,American Airlines And Alaska Airlines Announce Major New Partnership https://t.co/pPzXK8GuPo @AlaskaAir @AmericanAir #Alaska https://t.co/AY4kkmc56B,1
1228473398759690240,Sat Feb 15 00:17:36 +0000 2020,"Hey @AmericanAir Wondering what good it does to put 30+ minutes of slack time into airline schedules, only to land 25 minutes ahead of schedule and sit on the runway waiting for a gate. It’s a shell game to avoid FAA fines for late arrivals.",0
1228473381856505857,Sat Feb 15 00:17:32 +0000 2020,"BREAKING: Airline catering workers and supporters are holding a symbolic “die-in” in the @AmericanAir terminal at SFO.

American makes billions, but only 10% of us have company insurance with family coverage -  and premiums are up to $800 a month.
 
#1job https://t.co/CQoCiz6cSS",58
1228472928787808256,Sat Feb 15 00:15:44 +0000 2020,"Hey @Delta @AmericanAir @united , I remember a time when you DIDN'T treat passengers like 10 lbs of shit in a 5 lb bag, and it didn't matter if you reclined because you had room to recline. Remember? When the passenger was the customer that mattered, and not the shareholder?",0
1228472402029318144,Sat Feb 15 00:13:39 +0000 2020,"The thought process of #Delta's CEO Ed Bastian: ""I never recline, because I don't think since I'm the CEO of the airline, I should be reclining my seat."" Again, that's the CEO. #RECLINEGATE #deltaairlines #DeltaProud #EdBastian #united #boeing777x  #AmericanAirlines",0
1228472392453967877,Sat Feb 15 00:13:36 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/IAiP892jI2",0
1228472348157861888,Sat Feb 15 00:13:26 +0000 2020,"After YEARS of flying nearly ev. weekday I wish that @AmericanAir would have treated so many of the businessmen who recline, take up LOTS of extra space, remove shoes/socks + cut in line like only they could have platinum status get treated the way this lady did #chivalryat30kft. https://t.co/LOPozjQg6t",0
1228471802873229314,Sat Feb 15 00:11:16 +0000 2020,The @AmericanAir employees I dealt with today would purposely make him miss then chastise him https://t.co/lSsLIUIpGs,0
1228471759197872128,Sat Feb 15 00:11:05 +0000 2020,This @AmericanAir route should be revised. You’re constantly having problems and stranding passenger. The service is terrible. The plane is very poorly mantained. Constantly having probleems every week. https://t.co/YLNPx5ae6A,1
1228471588980391939,Sat Feb 15 00:10:25 +0000 2020,Care to comment @AmericanAir ?? https://t.co/pv5Me1SPR2,0
1228471390845587456,Sat Feb 15 00:09:38 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/e3HeiwBQA2",0
1228471353243766784,Sat Feb 15 00:09:29 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/5IReTGIntz",0
1228471078772707334,Sat Feb 15 00:08:23 +0000 2020,".@AmericanAir Can you somehow work ""Delayed"" into you logo and marketing message just so we're not surprised when the inevitable happens?",0
1228470351144857600,Sat Feb 15 00:05:30 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/9KrmkimKXy",0
1228470018654003201,Sat Feb 15 00:04:10 +0000 2020,"Another day, another mech delay on AA3984 DFW-MSO @AmericanAir",0
1228469972785082369,Sat Feb 15 00:04:00 +0000 2020,"Now my official airline of choice!
Bravo @Delta !! 

Anybody else @AmericanAir @JetBlue @staralliance ??
https://t.co/8bniCvCznC",0
1228469939264262145,Sat Feb 15 00:03:52 +0000 2020,"According to the pilot this delay is not weather related. Apparently there are more important flights than mine that @AmericanAir wants to accommodate going into Chicago. Note to self: find a new partner for business travel, one that respects business travelers.",0
1228469332512006144,Sat Feb 15 00:01:27 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/NDeGWkJz9s",0
1228469306578464768,Sat Feb 15 00:01:21 +0000 2020,"I was supposed to be in 1st class on @AlaskaAir yesterday, but @AmericanAir cancelled the 1st leg, so instead, today,  I’m in a middle seat &amp; the guy seated next to me is oozing cigarette stench 😳 Hoping @AlaskaAir will reimburse the miles I used to be in 1st class 🤞🏼🤞🏼🤞🏼",0
1228468755312726022,Fri Feb 14 23:59:09 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/kgdHJldz5h",0
1228468695078514688,Fri Feb 14 23:58:55 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/91bDnQZ08T",0
1228468130042662913,Fri Feb 14 23:56:40 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/Z097LrP1r7",0
1228467979060334592,Fri Feb 14 23:56:04 +0000 2020,"NOW: LAX airport workers have picketed, risked arrest twice in the last 3 months, and are now on a 3-day #FastForOurFamilies to tell @AmericanAir that they deserve affordable healthcare &amp; living wages. Come join us upstairs in T4 as we raise our voices and break our fast #1job https://t.co/zLNXqPJmCY",17
1228467930175807493,Fri Feb 14 23:55:53 +0000 2020,"#1Job Should Be Enough for *all* airline workers—including the thousands of subcontracted workers who, despite being essential to helping keep the industry inflight, are left in poverty as airlines like @AmericanAir, @Delta, @United enjoy booming profits. https://t.co/eMVSjlIls2",0
